Yr,Conf,Team,W,L,GP,SecO_W,SecO_Diff,SnP_val,SnP_pct,SnP_rnk,SnPO_val,SnPO_rnk,SnPD_val,SnPD_rnk,SnPS_val,SnPS_rnk,SoS,SoS_rnk
2008,Sun Belt,Arkansas State,6,6,12,7.1,1.1,-9.5,21.9,94,22.8,82,32.3,90,0.1,54,0.967,105
2008,WAC,Louisiana Tech,8,5,13,6.7,-1.3,-9.7,21.4,95,20.2,92,29.6,77,-0.3,66,0.966,102
2008,C-USA,UAB,4,8,12,4.3,0.3,-10.3,20.2,96,24.5,71,35.4,106,0.6,44,0.967,104
2008,Sun Belt,UL-Lafayette,6,6,12,6.4,0.4,-11.1,18.7,97,29.3,43,39.9,115,-0.5,77,0.979,117
2008,MAC,Toledo,3,9,12,3.3,0.3,-11.4,18.1,98,22.6,83,33.1,93,-0.9,89,0.965,99
2008,MWC,UNLV,5,7,12,3.3,-1.7,-12.4,16.4,99,24.1,73,36.5,109,0,56,0.948,75
2008,WAC,San Jose State,6,6,12,4.2,-1.8,-13.2,15.2,100,12.9,116,25.4,63,-0.7,83,0.959,86
2008,MAC,Buffalo,8,6,14,5,-3,-14.4,13.3,101,26.4,62,39.7,114,-1.1,98,0.954,81
2008,MWC,Wyoming,4,8,12,3.8,-0.2,-14.5,13,102,12.1,118,24.5,57,-2.2,114,0.943,72
2008,Big East,Syracuse,3,9,12,3,0,-14.6,12.9,103,19.3,95,35.4,105,1.4,20,0.925,52
2008,Sun Belt,Middle Tennessee,5,7,12,4.6,-0.4,-15,12.3,104,17.2,107,31.6,87,-0.6,81,0.986,118
2008,MAC,Miami-OH,2,10,12,2.2,0.2,-15.8,11.3,105,16.1,111,33.8,98,1.9,12,0.972,113
2008,C-USA,Central Florida,4,8,12,3.1,-0.9,-15.8,11.2,106,7.3,120,22.3,50,-0.8,88,0.964,98
2008,Sun Belt,Florida International,5,7,12,5.6,0.6,-17.3,9.5,107,15,114,31.2,84,-1.1,97,0.95,77
2008,C-USA,Tulane,2,10,12,3.6,1.6,-17.4,9.3,108,19.8,93,34.7,102,-2.5,119,0.94,69
2008,Pac-12,Washington State,2,11,13,1.8,-0.2,-17.5,9.2,109,16,112,32.4,91,-1.1,100,0.873,19
2008,MWC,San Diego State,3,9,12,2.6,-0.4,-17.9,8.7,110,19.3,96,36.7,110,-0.5,76,0.949,76
2008,C-USA,SMU,1,11,12,3.2,2.2,-18.5,8.1,111,23,81,42.1,118,0.6,41,0.941,71
2008,WAC,Utah State,3,9,12,3.4,0.4,-18.9,7.7,112,17.3,106,37.2,112,1,27,0.937,62
2008,Ind,Army,3,9,12,3.7,0.7,-20.3,6.4,113,10.2,119,30.4,83,-0.1,61,0.987,119
2008,Pac-12,Washington,0,12,12,0.5,0.5,-21.3,5.6,114,17.4,105,36.3,108,-2.4,117,0.837,3
2008,WAC,New Mexico State,3,9,12,4.5,1.5,-21.7,5.2,115,17.1,108,36.9,111,-1.9,110,0.959,84
2008,MAC,Eastern Michigan,3,9,12,3.1,0.1,-22,5.1,116,21.3,88,41.2,117,-2.1,113,0.971,110
2008,Sun Belt,Western Kentucky,2,10,12,3.4,1.4,-22.1,5,117,12.8,117,34.2,100,-0.7,84,0.955,82
2008,Sun Belt,UL-Monroe,4,8,12,2.9,-1.1,-26.7,2.5,118,16.6,109,41.1,116,-2.2,115,0.974,116
2008,WAC,Idaho,2,10,12,2.4,0.4,-28.8,1.7,119,14.4,115,44,119,0.8,34,0.963,96
2008,Sun Belt,North Texas,1,11,12,0.5,-0.5,-30.9,1.2,120,18.9,100,48.9,120,-0.8,87,0.962,91
2007,Pac-12,USC,11,2,13,11.4,0.4,32,97.6,1,39,14,7.7,1,0.7,40,0.881,48
2007,Big 12,Oklahoma,11,3,14,10.8,-0.2,30.9,97.1,2,44.7,3,16.2,14,2.3,1,0.834,20
2007,Big Ten,Ohio State,11,2,13,11.8,0.8,29.2,96.4,3,37.8,20,9.5,2,1,30,0.874,47
2007,SEC,LSU,12,2,14,10.6,-1.4,28.9,96.2,4,41.9,7,14.1,7,1,28,0.807,11
2007,SEC,Florida,9,4,13,10.4,1.4,28.8,96.2,5,50.1,1,21.9,44,0.7,39,0.83,19
2007,Big East,West Virginia,11,2,13,11.2,0.2,28.2,95.8,6,41.7,8,14.4,8,0.9,32,0.869,45
2007,Big 12,Texas,10,3,13,9.2,-0.8,25.8,94.2,7,43.4,5,18.9,28,1.4,18,0.857,36
2007,Big 12,Kansas,12,1,13,11.2,-0.8,24.9,93.6,8,40.3,11,15.2,10,-0.2,67,0.9,60
2007,Big 12,Texas Tech,9,4,13,10.5,1.5,24.9,93.6,9,47,2,21.7,43,-0.4,75,0.868,44
2007,SEC,Georgia,11,2,13,9,-2,23.6,92.4,10,38.7,16,16.6,18,1.5,13,0.835,21
2007,Pac-12,Oregon,9,4,13,9.9,0.9,23.1,92,11,41.2,9,19.7,35,1.6,9,0.853,35
2007,Big 12,Missouri,12,2,14,10.9,-1.1,21.4,90.2,12,44,4,23,51,0.5,50,0.8,5
2007,SEC,Auburn,9,4,13,8.4,-0.6,20.7,89.4,13,31.3,44,11.3,4,0.7,41,0.807,10
2007,Big Ten,Penn State,9,4,13,9.9,0.9,20.2,88.8,14,35.5,27,16,12,0.7,38,0.888,50
2007,SEC,Tennessee,10,4,14,9.2,-0.8,20.2,88.8,15,38.4,17,19.3,33,1.1,26,0.814,14
2007,ACC,Virginia Tech,11,3,14,9.8,-1.2,19.3,87.7,16,27.5,65,10.4,3,2.2,3,0.857,37
2007,SEC,Arkansas,8,5,13,8.8,0.8,18,85.9,17,36.8,24,19,29,0.2,56,0.844,28
2007,Big East,Cincinnati,10,3,13,10.1,0.1,17.5,85.1,18,37.2,22,19.9,36,0.2,59,0.89,52
2007,Big 12,Kansas State,5,7,12,7.4,2.4,17.5,85.1,19,37.6,21,21.5,42,1.4,16,0.847,32
2007,ACC,Boston College,11,3,14,11.2,0.2,16.7,83.8,20,32,38,14.6,9,-0.8,89,0.899,59
2007,Pac-12,California,7,6,13,9.2,2.2,16.6,83.7,21,38.1,18,21.3,41,-0.2,65,0.848,33
2007,SEC,South Carolina,6,6,12,7.4,1.4,16.2,83,22,33.2,32,18.4,26,1.3,22,0.801,6
2007,ACC,Clemson,9,4,13,9,0,16.2,83,23,31.6,42,15.2,11,-0.2,66,0.889,51
2007,Big East,South Florida,8,4,12,9.3,1.3,15.8,82.4,24,33.1,33,16.5,15,-0.8,87,0.845,31
2007,MWC,BYU,11,2,13,10.9,-0.1,15.4,81.7,25,31.8,40,16,13,-0.4,74,0.935,90
2007,Big East,Rutgers,8,5,13,8.4,0.4,14.3,79.7,26,37,23,22.2,46,-0.6,81,0.893,55
2007,SEC,Kentucky,8,5,13,7.9,-0.1,13.4,78.2,27,38.8,15,24.9,56,-0.5,78,0.812,12
2007,Big Ten,Michigan,9,4,13,7.7,-1.3,13.3,77.9,28,32.5,36,18.1,24,-1.2,98,0.829,18
2007,WAC,Boise State,10,3,13,9.9,-0.1,13.1,77.6,29,36.2,25,24.4,55,1.3,23,0.968,117
2007,Big 12,Oklahoma State,7,6,13,6.4,-0.6,13.1,77.5,30,43.2,6,28.9,67,-1.2,99,0.8,4
2007,SEC,Alabama,7,6,13,6.9,-0.1,12.8,77,31,30.1,53,17.2,21,-0.1,64,0.845,30
2007,Big Ten,Illinois,9,4,13,8.7,-0.3,12.7,76.8,32,34.7,29,22.9,50,0.9,34,0.836,23
2007,Pac-12,Arizona State,10,3,13,7.5,-2.5,12.6,76.5,33,30.3,50,18.6,27,0.9,33,0.836,24
2007,Big Ten,Purdue,8,5,13,8.6,0.6,12.4,76.3,34,33.2,30,22.2,45,1.4,19,0.902,63
2007,WAC,Hawaii,12,1,13,11.5,-0.5,12.4,76.1,35,39,13,27,59,0.3,51,0.947,104
2007,Big East,Louisville,6,6,12,6.9,0.9,12.1,75.6,36,40.6,10,29.2,70,0.6,43,0.862,39
2007,MWC,Utah,9,4,13,8.7,-0.3,11.9,75.2,37,26.5,71,16.5,16,1.9,6,0.928,84
2007,Pac-12,Oregon State,9,4,13,8.1,-0.9,11.6,74.6,38,25.6,74,13.5,6,-0.5,77,0.836,25
2007,Pac-12,UCLA,6,7,13,6.4,0.4,11.2,73.7,39,23.1,86,13.4,5,1.5,15,0.829,17
2007,Big Ten,Wisconsin,9,4,13,7.9,-1.1,10.4,71.9,40,35.9,26,26.1,58,0.6,44,0.867,42
2007,Big 12,Nebraska,5,7,12,5.4,0.4,10,71.1,41,39.1,12,31.2,74,2.1,4,0.803,7
2007,Big Ten,Michigan State,7,6,13,7.7,0.7,10,71.1,42,32.1,37,22.5,48,0.3,52,0.866,40
2007,ACC,Florida State,7,6,13,7,0,9.6,70.2,43,25.9,73,17.5,22,1.2,25,0.858,38
2007,ACC,Georgia Tech,7,6,13,7.1,0.1,8.7,68.2,44,28.1,62,21.3,39,1.8,7,0.891,53
2007,Big East,Connecticut,9,4,13,7.2,-1.8,8.5,67.8,45,26.9,68,18.3,25,-0.1,62,0.882,49
2007,Big 12,Texas A&M,7,6,13,6,-1,7.6,65.7,46,35.4,28,28.1,65,0.3,53,0.792,2
2007,Big East,Pittsburgh,5,7,12,5.6,0.6,7.5,65.5,47,24.7,77,16.8,19,-0.4,72,0.868,43
2007,ACC,Virginia,9,4,13,7.2,-1.8,7.5,65.4,48,23.3,85,16.9,20,1,27,0.899,58
2007,Pac-12,Arizona,5,7,12,6,1,7.3,64.9,49,26.6,70,21.3,40,1.9,5,0.835,22
2007,Big Ten,Iowa,6,6,12,6.7,0.7,6.5,63.1,50,23.6,82,16.5,17,-0.6,80,0.919,77
2007,ACC,Wake Forest,9,4,13,7.8,-1.2,6.4,62.8,51,23.9,81,19,31,1.6,12,0.914,73
2007,MWC,TCU,8,5,13,8.5,0.5,6.4,62.8,52,24.4,78,19,30,1,29,0.923,82
2007,ACC,Maryland,6,7,13,6.3,0.3,5.9,61.5,53,28.5,60,22.8,49,0.2,58,0.867,41
2007,MWC,Air Force,9,4,13,8.9,-0.1,5.7,61,54,30.3,51,25.4,57,0.8,35,0.939,95
2007,Pac-12,Washington,4,9,13,4.8,0.8,5.2,59.9,55,33,34,28,63,0.2,57,0.805,9
2007,MWC,New Mexico,9,4,13,7.5,-1.5,4.4,57.9,56,22.5,89,19.4,34,1.4,17,0.946,103
2007,Big 12,Colorado,6,7,13,4.9,-1.1,4.2,57.3,57,29.1,56,23.9,54,-0.9,93,0.812,13
2007,C-USA,Central Florida,10,4,14,9.4,-0.6,3.5,55.6,58,30.5,49,28.5,66,1.5,14,0.936,93
2007,ACC,Miami-FL,5,7,12,5.9,0.9,3.2,54.9,59,25,76,19.9,37,-1.9,114,0.872,46
2007,Pac-12,Washington State,5,7,12,5.7,0.7,3.2,54.7,60,31.7,41,27.8,61,-0.8,84,0.843,27
2007,SEC,Vanderbilt,5,7,12,5.5,0.5,2.5,53,61,22.1,91,19,32,-0.5,79,0.826,16
2007,SEC,Mississippi State,7,5,12,5.7,-1.3,2,51.7,62,20.2,100,17.8,23,-0.4,73,0.815,15
2007,ACC,North Carolina,4,8,12,5.8,1.8,1.9,51.3,63,23.6,83,23.3,53,1.6,10,0.9,61
2007,WAC,Fresno State,9,4,13,8.4,-0.6,1.8,51.3,64,33.2,31,32,77,0.6,45,0.912,72
2007,Big Ten,Indiana,7,6,13,6.5,-0.5,-0.2,45.9,65,27.9,64,29.3,71,1.2,24,0.909,69
2007,C-USA,Tulsa,10,4,14,9.2,-0.8,-0.4,45.7,66,37.9,19,36.4,100,-1.9,115,0.933,88
2007,C-USA,Southern Miss,7,6,13,7.1,0.1,-0.5,45.4,67,26.9,69,28.1,64,0.8,36,0.935,92
2007,C-USA,East Carolina,8,5,13,7,-1,-0.7,44.7,68,29.6,55,29,68,-1.3,101,0.912,71
2007,ACC,NC State,4,7,11,4.5,0.5,-1.1,43.8,69,20.6,96,22.4,47,0.8,37,0.901,62
2007,Big Ten,Northwestern,6,6,12,5.5,-0.5,-2.4,40.6,70,30.1,54,31.7,75,-0.7,83,0.895,57
2007,Sun Belt,Troy,8,4,12,7.1,-0.9,-2.4,40.4,71,26.2,72,29.9,73,1.3,20,0.895,56
2007,SEC,Ole Miss,3,9,12,3.4,0.4,-2.7,39.8,72,28.1,63,29,69,-1.7,111,0.797,3
2007,MAC,Bowling Green,8,5,13,7.6,-0.4,-3.8,37,73,31.2,45,35.7,96,0.7,42,0.966,116
2007,WAC,Nevada,6,7,13,7.7,1.7,-4.2,36,74,31.5,43,35.3,94,-0.4,70,0.953,108
2007,MAC,Ball State,7,6,13,7.1,0.1,-4.6,35,75,29,57,33.6,82,0,61,0.957,112
2007,C-USA,Houston,8,5,13,7.1,-0.9,-4.7,34.7,76,30.9,47,34.2,86,-1.5,104,0.944,100
2007,MWC,Wyoming,5,7,12,6,1,-5,34.2,77,15.9,112,21,38,0.1,60,0.926,83
2007,Pac-12,Stanford,4,8,12,2.3,-1.7,-6.7,30.1,78,21,94,27.4,60,-0.3,69,0.843,26
2007,C-USA,UTEP,4,8,12,3.7,-0.3,-7,29.6,79,32,39,40.6,111,1.6,11,0.944,99
2007,Big Ten,Minnesota,1,11,12,2.7,1.7,-7.6,28.2,80,30.6,48,38.8,104,0.5,49,0.892,54
2007,MWC,Colorado State,3,9,12,3.9,0.9,-7.7,28.1,81,27.2,66,35.4,95,0.6,47,0.922,81
2007,Big 12,Iowa State,3,9,12,2.1,-0.9,-9.1,25,82,20.6,97,28,62,-1.7,110,0.788,1
2007,C-USA,Marshall,3,9,12,4.7,1.7,-9.1,25,83,31.1,46,39.4,106,-0.8,90,0.919,76
2007,Ind,Notre Dame,3,9,12,3,0,-9.7,23.9,84,15.1,115,23.3,52,-1.5,105,0.845,29
2007,Ind,Navy,8,5,13,6.1,-1.9,-9.8,23.6,85,32.6,35,41.6,117,-0.8,86,0.951,107
2007,MAC,Central Michigan,8,6,14,7.7,-0.3,-10.6,22.1,86,30.2,52,39.8,107,-1,96,0.931,85
2007,MAC,Ohio,5,6,11,6.3,1.3,-11.3,20.7,87,22.9,88,34.8,89,0.6,46,0.971,118
2007,Big East,Syracuse,2,10,12,1.9,-0.1,-11.7,20.1,88,22,92,33.6,83,-0.1,63,0.852,34
2007,MAC,Miami-OH,6,7,13,5.3,-0.7,-11.8,19.9,89,18.9,103,29.4,72,-1.3,102,0.964,115
2007,MAC,Western Michigan,5,7,12,5.7,0.7,-12.1,19.2,90,22.4,90,34.1,84,-0.5,76,0.921,78
2007,MAC,Kent State,3,9,12,4.8,1.8,-12.4,18.8,91,21.9,93,33.4,81,-0.9,91,0.939,97
2007,Sun Belt,Florida Atlantic,8,5,13,6.5,-1.5,-12.5,18.6,92,25.1,75,36.1,97,-1.5,106,0.917,75
2007,MWC,San Diego State,4,8,12,3.5,-0.5,-12.6,18.4,93,24.4,79,39.2,105,2.2,2,0.91,70
2007,MAC,Toledo,5,7,12,3.8,-1.2,-12.8,18,94,28.8,59,42.9,119,1.3,21,0.947,105
2007,C-USA,Memphis,7,6,13,5.1,-1.9,-12.9,18,95,27,67,38.3,103,-1.6,108,0.983,120
2007,C-USA,SMU,1,11,12,4.5,3.5,-13.4,17.1,96,28.9,58,43.2,120,0.9,31,0.944,101
2007,MWC,UNLV,2,10,12,3,1,-13.5,17,97,18.6,105,32.6,79,0.6,48,0.922,80
2007,Big 12,Baylor,3,9,12,2.7,-0.3,-13.6,16.8,98,23.5,84,34.5,87,-2.6,118,0.804,8
2007,C-USA,Rice,3,9,12,4,1,-14.4,15.5,99,28.3,61,41.4,115,-1.4,103,0.921,79
2007,WAC,Louisiana Tech,4,7,11,4.2,0.2,-14.8,14.9,100,18.4,106,32.4,78,-0.8,85,0.906,65
2007,C-USA,Tulane,4,8,12,5.2,1.2,-15.5,13.8,101,23,87,37.7,102,-0.8,88,0.945,102
2007,Sun Belt,Arkansas State,5,7,12,5.6,0.6,-15.9,13.3,102,19,102,33.2,80,-1.8,112,0.934,89
2007,WAC,San Jose State,5,7,12,4.6,-0.4,-16,13.2,103,20.3,99,34.7,88,-1.6,107,0.932,87
2007,Sun Belt,Middle Tennessee,5,7,12,4.5,-0.5,-16.1,13.1,104,20,101,35.1,91,-1,95,0.935,91
2007,MAC,Northern Illinois,2,10,12,3.9,1.9,-17,11.9,105,18.7,104,35.1,92,-0.6,82,0.976,119
2007,MAC,Akron,4,8,12,3.4,-0.6,-17.6,11.1,106,16.3,110,34.1,85,0.3,55,0.941,98
2007,WAC,New Mexico State,3,9,12,5.1,2.1,-18.7,9.9,107,24.2,80,40.4,110,-2.5,117,0.939,96
2007,MAC,Temple,4,8,12,4.4,0.4,-19,9.5,108,14.9,117,31.7,76,-2.2,116,0.961,113
2007,MAC,Buffalo,5,7,12,4.8,-0.2,-20.1,8.3,109,17.7,109,37.5,101,-0.3,68,0.953,109
2007,Sun Belt,UL-Monroe,6,6,12,4.6,-1.4,-21,7.5,110,16.3,111,36.2,98,-1.1,97,0.953,110
2007,C-USA,UAB,2,10,12,2,0,-21.7,6.9,111,17.8,108,41.2,114,1.7,8,0.956,111
2007,ACC,Duke,1,11,12,2,1,-22,6.6,112,15.7,113,34.8,90,-2.9,120,0.903,64
2007,Sun Belt,UL-Lafayette,3,9,12,4.1,1.1,-22.3,6.4,113,21,95,42.4,118,-0.9,92,0.948,106
2007,Ind,Western Kentucky,1,5,6,1.8,0.8,-22.5,6.2,114,15.6,114,36.3,99,-1.8,113,0.907,66
2007,Sun Belt,North Texas,2,10,12,4.5,2.5,-22.8,5.9,115,20.3,98,40.3,109,-2.9,119,0.931,86
2007,MAC,Eastern Michigan,4,8,12,3.1,-0.9,-24.8,4.6,116,18,107,41.5,116,-1.3,100,0.964,114
2007,WAC,Idaho,1,11,12,2.6,1.6,-25.5,4.2,117,15.1,116,41,113,0.3,54,0.915,74
2007,WAC,Utah State,2,10,12,1.2,-0.8,-27.6,3.1,118,13.3,118,40,108,-0.9,94,0.908,68
2007,Ind,Army,3,9,12,1.7,-1.3,-28.4,2.7,119,7.3,120,35.3,93,-0.4,71,0.937,94
2007,Sun Belt,Florida International,1,11,12,1.8,0.8,-32.9,1.4,120,9.6,119,40.9,112,-1.6,109,0.907,67
2006,SEC,LSU,11,2,13,11.6,0.6,31.6,97.9,1,39.2,4,6.8,2,-0.7,85,0.856,36
2006,Pac-12,USC,11,2,13,11.7,0.7,30.3,97.4,2,37.8,6,9.3,5,1.8,8,0.833,18
2006,Big East,Louisville,12,1,13,11.5,-0.5,27.3,95.9,3,41.3,2,14.4,20,0.5,44,0.874,55
2006,Big Ten,Ohio State,12,1,13,11.1,-0.9,27,95.8,4,37.2,10,12.1,10,1.9,4,0.855,33
2006,SEC,Florida,13,1,14,11.7,-1.3,26.5,95.5,5,36,11,8.4,3,-1.1,90,0.785,2
2006,Big East,West Virginia,11,2,13,10.7,-0.3,25.4,94.7,6,41.2,3,17.3,28,1.5,14,0.878,59
2006,Big 12,Oklahoma,11,3,14,10.3,-0.7,23.5,93.2,7,34.3,17,12.5,12,1.7,10,0.857,40
2006,Big Ten,Michigan,11,2,13,10.7,-0.3,22.6,92.3,8,32.3,25,9.9,6,0.2,54,0.839,22
2006,Big 12,Texas,10,3,13,8.2,-1.8,21.9,91.6,9,37.4,8,16.4,24,1,34,0.845,28
2006,MWC,BYU,11,2,13,11.4,0.4,21.9,91.6,10,37.5,7,16.6,26,1,32,0.919,84
2006,ACC,Virginia Tech,10,3,13,9.3,-0.7,21,90.6,11,23.6,64,4.6,1,2,3,0.884,63
2006,SEC,Arkansas,10,4,14,9.6,-0.4,20.6,90.2,12,34.4,16,13.1,15,-0.7,84,0.784,1
2006,SEC,Auburn,11,2,13,7.4,-3.6,19.4,88.8,13,32.4,24,15.1,22,2.1,1,0.811,7
2006,SEC,South Carolina,7,5,12,8.9,1.9,19.1,88.4,14,38,5,20.2,46,1.4,18,0.835,19
2006,Big Ten,Wisconsin,12,1,13,10.1,-1.9,19.1,88.3,15,28.9,37,11.2,7,1.3,21,0.899,69
2006,SEC,Tennessee,9,4,13,7.7,-1.3,18.9,88.1,16,35.9,12,18.3,33,1.3,23,0.794,5
2006,WAC,Boise State,13,0,13,11,-2,18.7,87.7,17,35.9,13,18.6,36,1.3,19,0.917,82
2006,Big 12,Texas Tech,8,5,13,8.6,0.6,17.9,86.7,18,37.2,9,19.9,44,0.5,42,0.864,44
2006,SEC,Georgia,9,4,13,8.4,-0.6,17.8,86.5,19,28.7,39,11.3,8,0.4,46,0.838,21
2006,Pac-12,California,10,3,13,9.9,-0.1,17.6,86.3,20,35.7,14,19.9,45,1.9,7,0.854,32
2006,MWC,TCU,11,2,13,10,-1,17.3,85.7,21,29.2,36,12.7,13,0.8,37,0.922,87
2006,ACC,Clemson,8,5,13,9.8,1.8,16.7,84.9,22,31.5,32,13.7,17,-1.1,92,0.883,62
2006,Big East,Rutgers,11,2,13,9.3,-1.7,14.8,81.7,23,27.9,41,14.1,19,1.1,30,0.874,54
2006,ACC,Boston College,10,3,13,8.8,-1.2,14.8,81.6,24,29.5,35,14.6,21,-0.1,62,0.877,58
2006,Big 12,Nebraska,9,5,14,9.2,0.2,14.7,81.6,25,31.5,31,17.7,30,0.9,35,0.828,13
2006,Big East,Pittsburgh,6,6,12,7.1,1.1,14.4,81,26,31.9,29,18.8,37,1.4,17,0.867,50
2006,Big 12,Missouri,8,5,13,8.8,0.8,14.4,80.9,27,32.1,26,18.2,32,0.4,47,0.881,60
2006,ACC,Miami-FL,7,6,13,8.1,1.1,13.9,80.1,28,23.6,63,9.3,4,-0.3,72,0.867,49
2006,Big 12,Oklahoma State,7,6,13,8.2,1.2,13.7,79.6,29,35.6,15,23.9,66,2,2,0.856,37
2006,ACC,Georgia Tech,9,5,14,9.8,0.8,13.5,79.3,30,26.2,47,13.2,16,0.5,43,0.858,41
2006,Big Ten,Iowa,6,7,13,8.2,2.2,13.4,79.1,31,32,27,18.4,35,-0.1,63,0.862,42
2006,Pac-12,Arizona State,7,6,13,7.4,0.4,13.3,78.9,32,31.7,30,19.7,42,1.3,24,0.864,45
2006,WAC,Hawaii,11,3,14,12,1,13.1,78.4,33,42.6,1,30,92,0.5,45,0.928,93
2006,Big Ten,Penn State,9,4,13,7.4,-1.6,12.7,77.8,34,24.9,56,12,9,-0.2,65,0.857,39
2006,MWC,Utah,8,5,13,8.3,0.3,12,76.2,35,29.8,34,19.5,41,1.7,11,0.905,74
2006,ACC,Florida State,7,6,13,7.7,0.7,11.9,76,36,25.5,50,13.9,18,0.3,52,0.877,57
2006,Ind,Notre Dame,10,3,13,8.2,-1.8,11.5,75.3,37,34.2,18,22.1,54,-0.6,78,0.832,16
2006,SEC,Alabama,6,7,13,6.9,0.9,11.4,75,38,28.7,38,16.5,25,-0.8,88,0.812,8
2006,Pac-12,Oregon State,10,4,14,8.2,-1.8,11.3,74.9,39,31,33,21,47,1.3,20,0.845,29
2006,Pac-12,Oregon,7,6,13,7.8,0.8,11.2,74.7,40,33.3,22,21.5,50,-0.5,75,0.827,12
2006,Big East,South Florida,9,4,13,9,0,10.7,73.5,41,25.4,52,12.8,14,-1.9,113,0.87,52
2006,Big 12,Texas A&M,9,4,13,7.7,-1.3,10.1,72.2,42,33.6,20,23.6,63,0.1,59,0.844,27
2006,Pac-12,UCLA,7,6,13,6.6,-0.4,8.8,69.2,43,23.4,67,15.9,23,1.3,22,0.844,25
2006,Big East,Cincinnati,8,5,13,7.1,-0.9,7.9,67,44,23.6,65,16.7,27,1,33,0.817,10
2006,C-USA,Houston,10,4,14,11.3,1.3,7.6,66.3,45,33.9,19,25.2,71,-1.1,93,0.934,97
2006,Pac-12,Washington State,6,6,12,6.5,0.5,7.4,65.8,46,28.5,40,19.2,40,-1.9,114,0.844,26
2006,Big 12,Kansas,6,6,12,6.7,0.7,6.9,64.7,47,27.4,42,21.6,51,1.1,29,0.905,75
2006,ACC,Wake Forest,11,3,14,7.8,-3.2,6.5,63.5,48,23.6,61,18.4,34,1.2,25,0.866,48
2006,Big 12,Kansas State,7,6,13,5.7,-1.3,5.8,61.8,49,23.9,60,19.7,43,1.6,12,0.855,34
2006,ACC,Maryland,9,4,13,6,-3,4.6,58.7,50,25.2,53,22.1,53,1.5,16,0.864,43
2006,ACC,Virginia,5,7,12,6.6,1.6,4.6,58.6,51,17,97,12.3,11,-0.2,66,0.886,65
2006,Big Ten,Purdue,8,6,14,7.4,-0.6,4.4,58.1,52,33.2,23,28.2,87,-0.6,80,0.906,76
2006,Big Ten,Minnesota,6,7,13,6,0,3.8,56.6,53,31.9,28,27.5,80,-0.6,79,0.831,15
2006,C-USA,Tulsa,8,5,13,8.4,0.4,2.1,52.2,54,27,44,25,70,0.2,56,0.936,98
2006,SEC,Vanderbilt,4,8,12,6,2,1.9,51.4,55,25.6,49,22.5,59,-1.3,99,0.813,9
2006,Big 12,Colorado,2,10,12,4.1,2.1,1.8,51.1,56,20.1,82,18.9,38,0.6,40,0.849,30
2006,SEC,Kentucky,8,5,13,5.6,-2.4,1.7,51,57,33.3,21,30.8,96,-0.8,89,0.79,4
2006,WAC,Nevada,8,5,13,8.3,0.3,0.9,48.8,58,25.4,51,23.8,65,-0.8,87,0.924,88
2006,Pac-12,Washington,5,7,12,4.4,-0.6,0.3,47.4,59,23.3,68,24.1,67,1.1,28,0.83,14
2006,MWC,Wyoming,6,6,12,7.3,1.3,0.3,47.2,60,18.6,91,17.7,29,-0.6,81,0.894,67
2006,ACC,NC State,3,9,12,4.2,1.2,0.2,47,61,18.7,90,19.1,39,0.6,41,0.897,68
2006,C-USA,Southern Miss,9,5,14,7.3,-1.7,-0.3,45.6,62,23.3,69,23.1,60,-0.5,77,0.912,80
2006,MWC,New Mexico,6,7,13,5.7,-0.3,-0.5,45.1,63,19.8,86,21.5,49,1.2,27,0.911,78
2006,C-USA,East Carolina,7,6,13,7,0,-0.9,44.1,64,23.6,62,24.3,68,-0.2,67,0.928,91
2006,Pac-12,Arizona,6,6,12,4.1,-1.9,-1,43.8,65,15.4,102,17.8,31,1.5,15,0.789,3
2006,Big Ten,Michigan State,4,8,12,4.4,0.4,-1.3,43,66,25,55,26.7,78,0.4,49,0.865,47
2006,WAC,San Jose State,9,4,13,8.1,-0.9,-1.8,41.6,67,24,59,26.1,75,0.3,51,0.948,106
2006,Ind,Navy,9,4,13,8.4,-0.6,-1.9,41.3,68,27,43,28.3,88,-0.7,82,0.94,100
2006,MAC,Northern Illinois,7,6,13,6.7,-0.3,-2.5,39.8,69,22.6,71,25.2,72,0,60,0.922,86
2006,Big Ten,Illinois,2,10,12,5.5,3.5,-2.8,39.2,70,20.1,83,22.3,57,-0.5,76,0.871,53
2006,Big East,Connecticut,4,8,12,4.9,0.9,-2.9,38.9,71,20.8,79,22.2,55,-1.5,105,0.852,31
2006,SEC,Ole Miss,4,8,12,3.3,-0.7,-3.2,38.1,72,20.1,81,23.7,64,0.4,50,0.827,11
2006,Big 12,Baylor,4,8,12,5.2,1.2,-3.6,37.2,73,22.6,73,27.8,84,1.6,13,0.836,20
2006,Big East,Syracuse,4,8,12,3.2,-0.8,-3.6,37,74,20.2,80,25.7,74,1.9,5,0.833,17
2006,Big Ten,Northwestern,4,8,12,5,1,-4.9,33.9,75,21.3,77,25,69,-1.2,96,0.857,38
2006,MWC,Colorado State,4,8,12,5.1,1.1,-5.4,32.6,76,18.9,87,23.2,61,-1.1,91,0.914,81
2006,MAC,Central Michigan,10,4,14,8.4,-1.6,-6.1,31,77,23.5,66,28.8,90,-0.7,83,0.944,102
2006,MAC,Akron,5,7,12,6.7,1.7,-6.1,31,78,18,93,22.3,58,-1.8,112,0.962,117
